Date,Open,High,Low,Close,Adj Close,Volume
2011-08-25,2.527083,2.562917,2.384167,2.410833,2.404809,19072800
2011-08-26,2.389167,2.614583,2.315417,2.585000,2.578541,27801600
2011-08-29,2.666667,2.814583,2.666667,2.805000,2.797991,28308000
2011-08-30,2.775000,2.912083,2.729167,2.862083,2.854932,28617600
2011-08-31,2.915000,2.982917,2.803750,2.878750,2.871557,32056800
2011-09-01,2.897500,2.964583,2.781250,2.797500,2.790510,24729600
2011-09-02,2.640000,2.681250,2.557083,2.601667,2.595166,19267200
2011-09-06,2.417917,2.612917,2.400000,2.601250,2.594750,21256800
2011-09-07,2.714167,2.800000,2.692083,2.797917,2.790926,20011200
2011-09-08,2.753333,2.876667,2.734583,2.759167,2.752272,24880800
2011-09-09,2.708333,2.737917,2.525833,2.577500,2.571060,25956000
2011-09-12,2.492500,2.680000,2.487083,2.674167,2.667485,29964000
2011-09-13,2.705000,2.798333,2.667500,2.777917,2.770975,35030400
2011-09-14,2.826250,2.995833,2.740000,2.897917,2.890676,29203200
2011-09-15,2.998333,3.043750,2.907500,3.029583,3.022013,29421600
2011-09-16,3.053333,3.121667,3.032500,3.108750,3.100982,30777600
2011-09-19,2.998750,3.164583,2.920000,3.116667,3.108879,30931200
2011-09-20,3.161667,3.237083,3.052917,3.072500,3.064823,29894400
2011-09-21,3.120417,3.167500,2.913750,2.916250,2.908963,29306400
2011-09-22,2.694583,2.767917,2.504167,2.632500,2.625922,41932800
2011-09-23,2.565417,2.747917,2.560000,2.714583,2.707800,32688000
2011-09-26,2.756667,2.821667,2.575000,2.806667,2.799654,30873600
2011-09-27,2.954167,3.025000,2.837500,2.892500,2.885272,32378400
2011-09-28,2.933333,2.990000,2.747917,2.756250,2.749363,33648000
2011-09-29,2.895417,2.902500,2.531667,2.674583,2.667901,42069600
2011-09-30,2.568750,2.627500,2.458333,2.466667,2.460503,35932800
2011-10-03,2.396667,2.513333,2.270000,2.273333,2.267653,51331200
2011-10-04,2.202500,2.426250,2.135417,2.411667,2.405641,86160000
2011-10-05,2.395000,2.618750,2.339583,2.595000,2.588516,65071200
2011-10-06,2.591667,2.728333,2.553750,2.728333,2.721516,57057600
2011-10-07,2.720417,2.760417,2.620833,2.672083,2.665406,36045600
2011-10-10,2.808333,2.946250,2.796667,2.946250,2.938888,27120000
2011-10-11,2.925833,3.030000,2.911667,3.009167,3.001648,25118400
2011-10-12,3.098750,3.156250,3.047500,3.057500,3.049860,32368800
2011-10-13,3.039167,3.151250,3.028750,3.139583,3.131739,23395200
2011-10-14,3.258750,3.312500,3.205000,3.312500,3.304223,23935200
2011-10-17,3.265417,3.296250,3.106667,3.159167,3.151273,136792800
2011-10-18,3.147917,3.327083,3.057083,3.273750,3.265570,35724000
2011-10-19,3.231667,3.252917,3.056250,3.085000,3.077291,30280800
2011-10-20,3.077917,3.093333,2.910417,3.045833,3.038223,25396800
2011-10-21,3.137917,3.213333,3.071250,3.154167,3.146285,23553600
2011-10-24,3.191250,3.376667,3.180833,3.351250,3.342876,24669600
2011-10-25,3.315417,3.321667,3.132917,3.161250,3.153351,25094400
2011-10-26,3.208333,3.227500,2.969167,3.148750,3.140882,47961600
2011-10-27,3.368333,3.458333,3.270000,3.402500,3.393998,41316000
2011-10-28,3.340000,3.427083,3.340000,3.413750,3.405220,15895200
2011-10-31,3.322500,3.363333,3.237917,3.244583,3.236476,19747200
2011-11-01,3.010417,3.079167,2.940417,2.993333,2.985854,49108800
2011-11-02,3.079583,3.104583,2.982917,3.067083,3.059420,30456000
2011-11-03,3.142083,3.268750,3.033333,3.253750,3.245620,35695200
2011-11-04,3.205833,3.246250,3.108750,3.203333,3.195330,19790400
2011-11-07,3.203750,3.280833,3.104167,3.274583,3.266401,27885600
2011-11-08,3.344167,3.403333,3.233750,3.383750,3.375295,25737600
2011-11-09,3.187083,3.203750,3.009167,3.033750,3.026170,27768000
2011-11-10,3.122500,3.129167,2.937500,3.021250,3.013701,22243200
2011-11-11,3.107083,3.222083,3.092917,3.190833,3.182861,21441600
2011-11-14,3.172083,3.223333,3.100417,3.136667,3.128830,14140800
2011-11-15,3.112917,3.277500,3.100000,3.237500,3.229410,27513600
2011-11-16,3.168333,3.242083,3.062500,3.077917,3.070226,30261600
2011-11-17,3.055833,3.058333,2.808333,2.866250,2.859088,55740000
2011-11-18,2.865833,2.875000,2.782500,2.797500,2.790510,29524800
2011-11-21,2.689167,2.694583,2.552917,2.635000,2.628416,34044000
2011-11-22,2.612083,2.687083,2.570000,2.657917,2.651275,40082400
2011-11-23,2.603333,2.610833,2.479167,2.481250,2.475050,38784000
2011-11-25,2.454167,2.537083,2.425000,2.425000,2.418941,15444000
2011-11-28,2.602500,2.687500,2.600833,2.675417,2.668732,32844000
2011-11-29,2.667083,2.733750,2.606667,2.627083,2.620519,29304000
2011-11-30,2.842083,2.925417,2.817917,2.915417,2.908132,30307200
2011-12-01,2.918750,3.001250,2.911250,2.977917,2.970476,22934400
2011-12-02,3.065833,3.067917,2.946667,2.949583,2.942213,16135200
2011-12-05,3.091250,3.110833,3.000000,3.046250,3.038639,23644800
2011-12-06,3.060833,3.083333,2.995833,3.022917,3.015363,17503200
2011-12-07,3.000000,3.066667,2.907500,3.027500,3.019935,19260000
2011-12-08,2.966667,3.035000,2.855417,2.873333,2.866154,32474400
2011-12-09,2.898750,3.036250,2.891250,3.009583,3.002064,24530400
2011-12-12,2.916667,2.919583,2.833333,2.910833,2.903560,26822400
2011-12-13,2.966250,3.001250,2.776250,2.812500,2.805473,28948800
2011-12-14,2.778750,2.787500,2.634167,2.681667,2.674966,51242400
2011-12-15,2.757500,2.758333,2.647500,2.660833,2.654185,38368800
2011-12-16,2.704583,2.808333,2.686667,2.694167,2.687435,35116800
2011-12-19,2.730833,2.748333,2.599167,2.619583,2.613038,24912000
2011-12-20,2.743750,2.860833,2.743750,2.852083,2.844957,33463200
2011-12-21,2.803333,2.803333,2.633333,2.733333,2.726504,42964800
2011-12-22,2.744167,2.804167,2.736667,2.800000,2.793004,25118400
2011-12-23,2.815833,2.872917,2.799583,2.872500,2.865323,13864800
2011-12-27,2.861667,2.925000,2.850000,2.894583,2.887351,17472000
2011-12-28,2.887500,2.897917,2.774167,2.801667,2.794667,25036800
2011-12-29,2.809583,2.862917,2.785833,2.856250,2.849113,16929600
2011-12-30,2.839583,2.876667,2.831250,2.832917,2.825839,14452800
2012-01-03,2.992500,3.039167,2.974167,2.994167,2.986685,25341600
2012-01-04,2.980000,3.044583,2.941667,3.030000,3.022429,14961600
2012-01-05,3.014583,3.114583,2.979167,3.104583,3.096826,17349600
2012-01-06,3.112917,3.159583,3.074583,3.136667,3.128830,25936800
2012-01-09,3.162500,3.167500,3.079167,3.110417,3.102645,19243200
2012-01-10,3.210833,3.235833,3.152500,3.174167,3.166235,19663200
2012-01-11,3.174167,3.216667,3.140000,3.196250,3.188264,17155200
2012-01-12,3.221667,3.245833,3.148750,3.234167,3.226086,19291200
2012-01-13,3.184167,3.201250,3.116250,3.197083,3.189095,19394400
2012-01-17,3.286667,3.326250,3.250000,3.282917,3.274713,16128000
2012-01-18,3.306667,3.416667,3.287917,3.413333,3.404805,26728800
2012-01-19,3.461667,3.498750,3.446250,3.481667,3.472967,28348800
2012-01-20,3.435000,3.469167,3.428750,3.466250,3.457589,10022400
2012-01-23,3.465417,3.540833,3.408333,3.465833,3.457174,17208000
2012-01-24,3.421667,3.476250,3.402917,3.446667,3.438055,11949600
2012-01-25,3.555417,3.604167,3.476250,3.578333,3.569392,25315200
2012-01-26,3.624167,3.643750,3.490417,3.540417,3.531570,23385600
2012-01-27,3.520000,3.590833,3.514167,3.575417,3.566483,21105600
2012-01-30,3.484167,3.595833,3.443333,3.581250,3.572302,21084000
2012-01-31,3.632500,3.653750,3.527083,3.593750,3.584770,24775200
2012-02-01,3.655417,3.722083,3.620833,3.682083,3.672883,21967200
2012-02-02,3.718333,3.753333,3.674167,3.720000,3.710706,18148800
2012-02-03,3.822917,3.881250,3.802917,3.867917,3.858252,19380000
2012-02-06,3.824167,3.864583,3.797500,3.864167,3.854511,16353600
2012-02-07,3.854167,3.907500,3.801667,3.880833,3.871137,16272000
2012-02-08,3.886667,3.945417,3.844583,3.945417,3.935558,19360800
2012-02-09,3.988333,4.045833,3.921250,4.032917,4.022840,19068000
2012-02-10,3.947500,3.980000,3.905833,3.946667,3.936805,24350400
2012-02-13,4.035000,4.071250,3.983750,4.052917,4.042790,19900800
2012-02-14,4.030000,4.088333,3.989167,4.088333,4.078118,21734400
2012-02-15,4.147083,4.213750,3.983750,3.997083,3.987096,47983200
2012-02-16,4.009167,4.180833,3.976250,4.164166,4.153761,31533600
2012-02-17,4.167917,4.177917,4.075000,4.128750,4.118434,20241600
2012-02-21,4.144583,4.216667,4.085000,4.163750,4.153347,20546400
2012-02-22,4.138333,4.174583,4.088750,4.108750,4.098484,15672000
2012-02-23,4.122917,4.199584,4.062500,4.186666,4.176206,26268000
2012-02-24,4.221667,4.252083,4.199167,4.227500,4.216937,16821600
2012-02-27,4.155000,4.288333,4.106250,4.247917,4.237303,23102400
2012-02-28,4.256667,4.375000,4.243750,4.375000,4.364068,23997600
2012-02-29,4.388333,4.429167,4.277500,4.317500,4.306712,33261600
2012-03-01,4.367917,4.432917,4.329583,4.422500,4.411449,29330400
2012-03-02,4.407500,4.453333,4.369167,4.409167,4.398150,20781600
2012-03-05,4.404583,4.418750,4.230834,4.271667,4.260993,30556800
2012-03-06,4.151667,4.175000,4.080833,4.149167,4.138800,26944800
2012-03-07,4.206666,4.270833,4.188334,4.243333,4.232731,23404800
2012-03-08,4.315417,4.416667,4.291667,4.377917,4.366978,15595200
2012-03-09,4.403750,4.457917,4.393333,4.430833,4.419763,19368000
2012-03-12,4.425416,4.453750,4.373750,4.437917,4.426828,18938400
2012-03-13,4.515833,4.688750,4.486250,4.687917,4.676203,23932800
2012-03-14,4.701667,4.789583,4.651667,4.740417,4.728572,30381600
2012-03-15,4.779583,4.806250,4.709583,4.776667,4.764732,24602400
2012-03-16,4.800000,4.800833,4.734583,4.766250,4.754341,17287200
2012-03-19,4.790000,4.902083,4.756250,4.870000,4.857831,23995200
2012-03-20,4.795417,4.912083,4.755833,4.896667,4.884431,23049600
2012-03-21,4.901250,4.977500,4.877083,4.895000,4.882769,19572000
2012-03-22,4.807917,4.899583,4.805000,4.865417,4.853260,26652000
2012-03-23,4.884583,4.887917,4.775000,4.858750,4.846609,19687200
2012-03-26,4.949167,5.112500,4.943750,5.112500,5.099725,19819200
2012-03-27,5.117917,5.196667,5.115833,5.132083,5.119260,22406400
2012-03-28,5.141667,5.200417,4.981667,5.072083,5.059410,23796000
2012-03-29,5.000417,5.070416,4.907084,5.020000,5.007457,21537600
2012-03-30,5.083333,5.089167,4.925416,4.985000,4.972544,15806400
2012-04-02,4.971250,5.160000,4.945833,5.137084,5.124247,15681600
2012-04-03,5.159584,5.207083,5.049583,5.137500,5.124663,20937600
2012-04-04,5.017083,5.028333,4.839583,4.927917,4.915603,25644000
2012-04-05,4.900833,5.030416,4.888333,5.017917,5.005379,19332000
2012-04-09,4.827083,4.965000,4.804584,4.902500,4.890250,17988000
2012-04-10,4.893333,4.953333,4.620833,4.665833,4.654175,36679200
2012-04-11,4.795000,4.827083,4.698750,4.733333,4.721506,21100800
2012-04-12,4.761250,4.911667,4.743750,4.892083,4.879859,22286400
2012-04-13,4.842916,4.847084,4.667083,4.670833,4.659163,22915200
2012-04-16,4.748750,4.751250,4.475000,4.523750,4.512446,25060800
2012-04-17,4.580000,4.833750,4.555000,4.790417,4.778448,23656800
2012-04-18,4.747500,4.837917,4.711667,4.755417,4.743535,16036800
2012-04-19,4.705417,4.875000,4.543750,4.601666,4.590168,24900000
2012-04-20,4.668334,4.730834,4.536250,4.552083,4.540709,21379200
2012-04-23,4.435000,4.452083,4.310417,4.437500,4.426413,17517600
2012-04-24,4.409584,4.461250,4.304584,4.359167,4.348275,16212000
2012-04-25,4.630000,4.714167,4.609167,4.705417,4.693660,19051200
2012-04-26,4.698750,4.822083,4.687500,4.789583,4.777616,17810400
2012-04-27,4.848333,4.922083,4.773750,4.871666,4.859494,13116000
2012-04-30,4.828333,4.859583,4.760000,4.770417,4.758497,12021600
2012-05-01,4.744167,4.953750,4.737916,4.797500,4.785512,13084800
2012-05-02,4.720000,4.846667,4.692917,4.829167,4.817100,9648000
2012-05-03,4.845833,4.855417,4.645833,4.679167,4.667475,12568800
2012-05-04,4.551250,4.572917,4.333333,4.335834,4.325000,22771200
2012-05-07,4.253334,4.405416,4.248750,4.342083,4.331234,26380800
2012-05-08,4.258750,4.338333,4.085417,4.294167,4.283436,34560000
2012-05-09,4.147917,4.324584,4.092083,4.270417,4.259747,33691200
2012-05-10,4.312917,4.316667,4.180000,4.226666,4.216105,50767200
2012-05-11,4.175833,4.360833,4.174167,4.222500,4.211949,12021600
2012-05-14,4.120833,4.205833,4.089167,4.105834,4.095574,20550000
2012-05-15,4.152500,4.241667,4.046667,4.070000,4.059831,18909600
2012-05-16,4.113333,4.146667,3.960833,3.981667,3.971718,18574800
2012-05-17,3.988333,4.005833,3.735000,3.736667,3.727330,32580000
2012-05-18,3.771667,3.796667,3.577500,3.586667,3.577705,35240400
2012-05-21,3.607500,3.897500,3.595833,3.888333,3.878618,25801200
2012-05-22,3.917500,3.969167,3.788333,3.874167,3.864487,24154800
2012-05-23,3.778333,3.925833,3.677500,3.895833,3.886099,20244000
2012-05-24,3.916667,3.925833,3.733333,3.825833,3.816274,19350000
2012-05-25,3.832500,3.850833,3.770833,3.804167,3.794661,7812000
2012-05-29,3.912500,4.003334,3.845833,3.945833,3.935974,17670000
2012-05-30,3.841667,3.891667,3.777500,3.850000,3.840380,15577200
2012-05-31,3.836667,3.865000,3.712500,3.795000,3.785518,20760000
2012-06-01,3.598333,3.663333,3.493333,3.496667,3.487930,28042800
2012-06-04,3.527500,3.591667,3.432500,3.571667,3.562742,28543200
2012-06-05,3.539167,3.640000,3.534167,3.620833,3.611786,24560400
2012-06-06,3.705000,3.876667,3.691667,3.868333,3.858668,21465600
2012-06-07,3.984167,3.988333,3.811667,3.825000,3.815443,21426000
2012-06-08,3.800833,3.948333,3.765000,3.937500,3.927662,15798000
2012-06-11,4.019166,4.030000,3.727500,3.749167,3.739799,22724400
2012-06-12,3.780000,3.874167,3.712500,3.867500,3.857836,16874400
2012-06-13,3.837500,3.924167,3.749167,3.791667,3.782193,12124800
2012-06-14,3.787500,3.875000,3.727500,3.834167,3.824586,16426800
2012-06-15,3.860833,3.989167,3.858333,3.975833,3.965899,21094800
2012-06-18,3.931667,4.114167,3.907500,4.078333,4.068143,22083600
2012-06-19,4.146667,4.263333,4.140833,4.212500,4.201974,20314800
2012-06-20,4.235833,4.275833,4.125834,4.227500,4.216937,24303600
2012-06-21,4.210834,4.227500,3.894167,3.910833,3.901062,19473600
2012-06-22,3.942500,4.045833,3.915833,4.032500,4.022424,17505600
2012-06-25,3.929167,3.933333,3.762500,3.793333,3.783855,16770000
2012-06-26,3.831667,3.899167,3.781667,3.866667,3.857005,17085600
2012-06-27,3.910833,3.988333,3.899167,3.937500,3.927662,14623200
2012-06-28,3.846667,3.856667,3.683333,3.795833,3.786349,26148000
2012-06-29,4.025000,4.166667,3.987500,4.166667,4.156255,30824400
2012-07-02,4.179167,4.208333,4.108333,4.200000,4.189506,15638400
2012-07-03,4.207500,4.306667,4.188334,4.300000,4.289256,11618400
2012-07-05,4.296667,4.378334,4.226666,4.315000,4.304219,14820000
2012-07-06,4.257500,4.265000,4.064167,4.145000,4.134643,18156000
2012-07-09,4.140000,4.182500,4.070833,4.130833,4.120511,12015600
2012-07-10,4.199167,4.229167,3.962500,4.004167,3.994162,21583200
2012-07-11,3.996667,4.026667,3.845000,3.949167,3.939299,27636000
2012-07-12,3.852500,3.879167,3.725833,3.835000,3.825418,26919600
2012-07-13,3.864167,4.031667,3.856667,4.001667,3.991668,17640000
2012-07-16,3.980000,4.030833,3.925000,3.971667,3.961743,13592400
2012-07-17,4.044167,4.073333,3.863333,4.032500,4.022424,21700800
2012-07-18,4.007500,4.233333,4.006667,4.196667,4.186181,23430000
2012-07-19,4.286667,4.375000,4.262500,4.333333,4.322506,27031200
2012-07-20,4.336667,4.336667,4.158333,4.166667,4.156255,20590800
2012-07-23,3.921667,4.056667,3.830000,4.012500,4.002474,27723600
2012-07-24,4.035000,4.050833,3.842500,3.920833,3.911037,31524000
2012-07-25,3.830833,3.915000,3.768333,3.833333,3.823755,24584400
2012-07-26,4.005833,4.058333,3.919167,3.983333,3.973380,28878000
2012-07-27,4.076667,4.294167,4.041667,4.285000,4.274293,33913200
2012-07-30,4.307500,4.361667,4.220833,4.259167,4.248525,22904400
2012-07-31,4.285000,4.333333,4.248333,4.261667,4.251019,16593600
2012-08-01,4.350000,4.352500,4.175000,4.220000,4.209456,18865200
2012-08-02,4.120833,4.302500,4.084167,4.175833,4.165399,20728800
2012-08-03,4.380000,4.503334,4.334167,4.413333,4.402306,24385200
2012-08-06,4.485833,4.572500,4.456666,4.512500,4.501225,15951600
2012-08-07,4.580000,4.681667,4.553333,4.624166,4.612612,17575200
2012-08-08,4.590000,4.650833,4.569167,4.616667,4.605132,10741200
2012-08-09,4.618333,4.679167,4.594167,4.655833,4.644200,9687600
2012-08-10,4.617500,4.675000,4.577500,4.675000,4.663319,11668800
2012-08-13,4.671667,4.703333,4.595833,4.703333,4.691581,8988000
2012-08-14,4.756667,4.785000,4.670833,4.710000,4.698231,13770000
2012-08-15,4.698333,4.765000,4.695000,4.743333,4.731482,8956800
2012-08-16,4.800833,4.948333,4.780833,4.913333,4.901057,17377200
2012-08-17,4.945833,4.980834,4.914166,4.980834,4.968388,14200800
2012-08-20,4.971667,5.003334,4.911667,5.000000,4.987507,11488800
2012-08-21,5.048333,5.102500,4.883333,4.942500,4.930151,27278400
2012-08-22,4.905000,5.032500,4.868333,4.995833,4.983351,14218800
2012-08-23,4.940000,4.981667,4.841667,4.885000,4.872795,13705200
2012-08-24,4.843333,5.006667,4.822500,4.971667,4.959245,13029600
2012-08-27,5.036667,5.054167,4.961667,4.995833,4.983351,9422400
2012-08-28,4.980000,5.035000,4.931667,4.995000,4.982519,10957200
2012-08-29,5.000834,5.033333,4.932500,4.996666,4.984181,9217200
2012-08-30,4.930000,4.935000,4.820000,4.844167,4.832063,15534000
2012-08-31,4.950000,5.001667,4.794167,4.947500,4.935138,21102000
2012-09-04,4.917500,4.979167,4.779167,4.926667,4.914356,18703200
2012-09-05,4.915833,4.980000,4.869167,4.904167,4.891913,12603600
2012-09-06,4.999166,5.238333,4.996666,5.228333,5.215269,19332000
2012-09-07,5.201667,5.239167,5.169167,5.205833,5.192826,13708800
2012-09-10,5.174167,5.204167,5.002500,5.014167,5.001638,18825600
2012-09-11,5.011667,5.071667,4.965000,4.992500,4.980025,17544000
2012-09-12,5.040833,5.072500,4.940834,5.035833,5.023250,19236000
2012-09-13,5.049167,5.302500,5.028333,5.236667,5.223582,29202000
2012-09-14,5.300000,5.433333,5.288333,5.370833,5.357413,35797200
2012-09-17,5.388333,5.388333,5.325000,5.380833,5.367388,19040400
2012-09-18,5.340000,5.402500,5.340000,5.390833,5.377364,12592800
2012-09-19,5.396667,5.467500,5.348333,5.426667,5.413108,17190000
2012-09-20,5.347500,5.424167,5.305833,5.414166,5.400638,18115200
2012-09-21,5.493333,5.504167,5.400000,5.414166,5.400638,18132000
2012-09-24,5.278333,5.346667,5.245833,5.314167,5.300889,17484000
2012-09-25,5.362500,5.395833,5.087500,5.100833,5.088088,19143600
2012-09-26,5.071667,5.082500,4.893333,4.966667,4.954257,30600000
2012-09-27,5.004167,5.210000,4.981667,5.177500,5.164563,22905600
2012-09-28,5.121666,5.170833,5.033333,5.053333,5.040707,19747200
2012-10-01,5.125000,5.214167,4.976666,5.031667,5.019094,19562400
2012-10-02,5.093333,5.136667,4.951667,5.064167,5.051513,20630400
2012-10-03,5.110000,5.189167,5.048333,5.160000,5.147107,19977600
2012-10-04,5.195833,5.260833,5.140833,5.220000,5.206957,19042800
2012-10-05,5.296667,5.316667,5.095000,5.130000,5.117182,14566800
2012-10-08,5.045833,5.075833,4.957500,4.994167,4.981688,13105200
2012-10-09,4.949167,4.954167,4.720000,4.737500,4.725663,22773600
2012-10-10,4.753334,4.790000,4.658333,4.680000,4.668307,19476000
2012-10-11,4.793334,4.795833,4.630000,4.638333,4.626744,17799600
2012-10-12,4.643333,4.710834,4.606667,4.637500,4.625912,13647600
2012-10-15,4.685833,4.750834,4.601666,4.730000,4.718181,14541600
2012-10-16,4.755833,4.950000,4.750834,4.935833,4.923501,17842800
2012-10-17,4.858333,4.970833,4.838333,4.920833,4.908537,16675200
2012-10-18,4.877500,4.924167,4.700000,4.752500,4.740625,21690000
2012-10-19,4.736667,4.744167,4.395833,4.409167,4.398150,35664000
2012-10-22,4.400000,4.514167,4.376667,4.478333,4.467144,26391600
2012-10-23,4.373333,4.466667,4.310833,4.345833,4.334975,35254800
2012-10-24,4.425833,4.447500,4.286667,4.302500,4.291749,25881600
2012-10-25,4.396667,4.415000,4.265833,4.302500,4.291749,29203200
2012-10-26,4.308333,4.395000,4.205000,4.347500,4.336637,24024000
2012-10-31,4.329167,4.348333,4.216667,4.263333,4.252681,18525600
2012-11-01,4.340833,4.469167,4.307500,4.444167,4.433063,22965600
2012-11-02,4.504167,4.510833,4.281667,4.281667,4.270968,22928400
2012-11-05,4.305833,4.410000,4.275000,4.386667,4.375706,18794400
2012-11-06,4.405833,4.499166,4.360000,4.413333,4.402306,22822800
2012-11-07,4.271667,4.283333,4.042500,4.096667,4.086431,47966400
2012-11-08,4.125000,4.159167,3.905000,3.905000,3.895243,38809200
2012-11-09,3.910833,4.079167,3.903333,3.947500,3.937637,54574800
2012-11-12,4.022500,4.034167,3.917500,3.953333,3.943455,20552400
2012-11-13,3.860833,3.980833,3.831667,3.867500,3.857836,43216800
